user_id,age_range,gender
43107,3,0
176895,7,2
155890,2,0
111711,3,1
39178,3,1
103227,7,0
196670,2,0
118190,2,1
91772,2,0
45863,4,0
22009,3,0
93034,7,1
139664,2,2
124332,2,0
159553,2,0
67058,2,1
20535,4,0
190642,3,0
57638,2,1
83704,1,0
61300,5,0
34636,3,1
174078,2,0
101439,4,1
2699,4,0
181726,7,2
177575,2,1
172576,3,0
103263,7,0
35355,4,1
198854,2,0
150457,2,1
21047,7,2
186664,2,1
108011,2,0
37925,7,0
56345,3,1
40900,3,1
195383,2,0
43580,4,1
170217,7,0
176323,6,1
34221,2,1
48065,6,1
195158,3,0
209863,7,0
16117,3,0
198390,7,0
11073,2,2
106787,4,1
27720,7,0
19739,2,1
70865,3,0
1080,5,0
71434,4,0
23657,5,0
113270,3,0
92156,2,2
191858,4,0
197321,2,1
107382,3,0
17580,3,0
37176,2,0
158049,2,0
178320,3,2
127091,4,0
87574,4,0
108899,7,0
58891,3,1
77837,4,0
57731,5,1
8125,3,0
147208,2,0
71830,7,1
67401,2,0
173673,4,0
131219,3,2
203225,2,0
137724,1,1
68048,2,1
114268,2,1
142749,4,0
131578,3,0
3256,3,0
46599,3,0
185247,2,0
168749,3,1
154109,5,0
12977,7,0
86316,3,0
52372,4,1
196713,2,0
141899,4,0
69522,3,0
56853,3,1
187786,7,1
145691,3,0
197457,2,0
71395,7,0
134721,3,0
14218,3,0
106753,3,0
86759,3,0
34201,3,0
172189,2,1
2869,2,0
209028,2,0
5668,4,0
121870,2,0
91699,4,2
202749,7,0
74998,2,0
175696,3,1
27768,7,2
61957,3,0
158035,3,0
53942,3,0
200720,2,0
174257,5,0
209709,3,0
100460,2,0
48526,4,2
77688,2,0
141659,3,0
109952,2,0
140820,2,0
37443,3,0
71158,4,0
130187,7,0
208121,4,0
177633,7,0
99034,3,0
165869,4,1
51569,3,0
61170,3,0
117414,2,1
53502,5,0
186200,2,0
2417,7,0
76494,4,0
124566,3,0
55892,2,1
55677,3,0
154090,3,2
52737,5,0
195615,3,1
3770,4,1
158822,5,0
64726,2,0
2566,2,1
149326,3,0
163260,2,1
187894,3,0
141173,6,0
103869,2,0
149912,7,0
160277,2,0
207639,3,0
78142,3,1
30587,3,0
210675,2,1
31045,3,0
40003,2,1
73897,7,1
11584,4,0
103502,4,0
84930,3,1
160014,4,0
85754,1,0
147290,2,0
120718,7,0
15815,2,1
103702,4,0
80386,3,1
173682,3,0
98914,3,1
94644,2,0
4733,3,1
177520,4,1
69713,2,0
23103,3,0
17453,3,0
111068,3,0
156366,7,0
85278,2,0
144570,2,0
207734,3,1
118616,4,0
6702,2,1
154572,3,0
92449,2,1
66149,3,1
179116,5,1
96837,3,1
58481,5,0
203605,3,0
26739,2,0
2450,3,1
69018,5,1
126906,4,1
38767,7,1
193467,2,0
28934,3,1
94972,3,0
65428,2,1
12990,2,0
87991,3,0
1230,3,0
161555,2,0
210764,2,0
46797,3,0
1293,2,0
88733,2,0
43688,4,0
7164,2,0
59667,3,0
49336,7,1
210338,2,0
111176,7,0
203883,3,1
69708,2,0
120548,2,0
7684,3,0
61823,4,1
88114,2,0
95066,3,0
201676,2,0
137096,2,0
98565,4,0
80337,4,1
134461,2,0
158621,2,0
132042,4,0
173914,3,0
176855,2,1
83921,5,0
91264,1,1
114858,5,1
3319,3,1
173836,7,0
183000,3,0
12632,4,1
105241,1,0
171921,3,0
207391,5,0
4249,3,0
25837,2,0
211933,2,0
187384,3,2
201839,3,0
63985,2,0
44699,4,2
170579,5,0
19249,2,0
178369,3,0
124757,2,1
71931,4,0
203734,3,2
142970,3,0
39955,6,1
72891,4,2
21928,2,1
45042,5,0
177031,3,0
69725,4,0
177304,7,0
27894,4,0
103754,3,0
28310,2,1
69638,3,0
167054,4,0
83867,2,1
190745,2,0
5657,3,1
61793,3,0
49769,4,0
55978,1,1
48880,5,0
74871,2,0
163150,2,2
104678,4,0
176502,7,1
102459,4,1
50304,4,0
187210,3,0
126973,2,2
104516,3,0
145137,2,1
93455,2,0
116777,2,1
100752,3,0
179615,2,0
117080,7,0
59751,2,1
46135,7,0
4332,2,0
150315,7,0
119679,3,1
53103,2,0
151301,3,0
196076,2,0
207577,5,0
63865,3,0
67256,5,0
85414,4,0
202428,2,1
59920,3,0
46767,3,0
92217,2,0
78598,2,0
154172,7,0
53580,4,0
160764,5,0
202154,7,1
27731,7,0
4809,4,0
103958,4,0
66340,3,1
151572,4,0
137611,2,0
112116,3,1
92583,2,2
195649,5,1
56571,3,0
15877,4,1
163133,4,0
62687,4,0
41638,2,0
10739,3,0
150620,3,2
71210,2,0
184343,2,1
191407,2,0
208310,7,0
64449,3,0
25019,2,0
60920,1,1
35120,5,1
164968,2,0
208454,2,2
83160,3,0
119239,2,0
17416,2,0
91365,3,0
63058,5,0
31199,7,0
16527,7,0
145939,7,1
122121,2,0
176777,3,0
162829,2,0
49955,4,1
133262,1,0
75956,3,2
34834,2,1
179282,3,1
181170,2,0
66666,3,0
125188,3,1
131752,3,1
173506,5,0
9732,3,0
28475,3,0
112658,5,1
48289,2,0
49026,3,1
34798,3,0
186881,3,0
76173,3,0
48347,5,0
2118,2,0
29295,2,0
99662,2,0
157095,4,1
99475,4,1
136934,1,0
84428,2,1
168152,7,0
53120,3,1
110056,3,1
164458,2,1
10336,3,0
45608,3,1
83998,2,0
115981,5,0
29718,2,0
1683,5,0
116556,3,0
113187,4,1
179061,3,0
16362,3,0
188276,3,0
200823,7,0
28588,7,2
86434,2,0
48610,2,2
72962,7,1
161725,7,0
41006,2,0
83119,2,0
89921,7,1
74506,3,0
159275,2,0
77857,2,0
42011,5,0
31976,2,0
112346,3,0
134249,2,0
117000,6,0
57351,2,0
43640,2,1
85180,4,1
138188,2,0
76692,5,0
179493,5,0
172951,3,0
103672,7,1
192845,2,1
20181,3,1
187816,3,0
121966,3,0
124922,2,1
185602,4,0
52896,3,0
153765,3,0
61488,2,0
207779,2,0
186414,2,2
98980,3,2
157337,2,0
11448,2,1
161139,2,0
94765,3,0
89633,3,0
59372,2,1
3418,3,1
39100,2,0
204830,2,1
104406,2,0
11580,2,0
36021,2,0
42226,5,1
205321,4,1
76339,3,0
105276,7,0
119188,2,2
205776,3,0
148665,2,0
141606,5,0
21646,7,0
177895,4,1
167515,3,1
46915,3,0
58159,2,0
74208,3,1
13266,1,0
178685,2,1
201648,5,0
151161,5,0
142458,3,2
103832,5,0
108519,2,0
103106,2,0
207467,3,1
202532,2,1
146947,2,0
5035,3,0
42002,3,0
113150,5,0
125932,5,0
126880,3,0
116073,7,0
198044,4,0
98988,2,0
73034,3,0
93165,5,0
71432,6,0
22499,2,1
199409,2,0
207477,2,1
175611,2,0
23192,3,0
126659,3,0
177665,2,0
109531,2,0
96212,3,2
196599,5,0
99209,2,0
208246,3,0
40269,4,0
90428,1,0
134355,4,0
63062,2,0
196041,3,1
139129,6,0
170720,7,0
202031,2,1
174544,2,0
189561,2,0
114616,2,1
61506,5,0
82780,7,0
196453,2,1
197046,2,1
162886,2,0
38372,3,0
191492,7,0
192151,2,0
40300,4,0
9389,2,1
105827,4,0
158839,2,0
114225,2,1
83484,3,1
159076,1,0
78478,1,0
7951,2,0
122425,5,1
94162,5,0
41798,7,0
183579,3,1
113091,7,0
24735,3,0
204353,2,0
129212,4,0
135751,7,1
167168,2,0
201792,3,0
27857,1,0
91075,3,0
118724,3,1
66203,7,0
115261,5,0
20835,7,0
95963,1,0
210326,4,1
112401,7,0
81142,3,2
104747,2,0
166026,7,0
171204,7,0
23670,2,1
209033,3,0
127036,3,0
128458,3,0
62730,3,0
195559,2,1
29492,3,0
113630,5,0
74605,3,0
4965,3,1
160431,3,0
152882,2,1
28181,6,0
199500,3,0
210498,2,0
170232,2,0
40007,2,0
203993,4,1
142993,2,0
77578,2,0
45797,2,0
110062,4,0
115620,5,0
48058,3,1
174485,3,0
97012,3,0
59983,3,0
112210,3,0
178938,3,0
154541,4,0
10223,3,0
103447,7,0
17149,2,0
38237,7,0
211998,2,1
132438,3,0
159733,7,0
63860,2,1
106147,4,0
28244,2,0
47228,2,0
121182,7,1
202845,4,0
112864,7,0
31149,2,1
102885,3,1
144291,3,0
72106,2,0
125082,3,2
4500,4,2
95548,1,0
134310,4,1
10889,2,1
137271,5,0
6668,3,1
196500,4,0
22603,2,1
103392,2,1
136163,4,0
106195,1,1
78261,1,0
54970,2,0
73686,5,0
163206,5,0
30669,3,0
101187,3,0
156315,5,0
126333,4,0
128716,2,0
189858,5,0
57062,4,0
155446,5,0
183889,4,0
43518,3,1
101133,5,0
9285,5,0
180585,2,0
61956,7,1
143296,4,0
187983,5,0
38728,7,0
101117,4,0
58011,3,0
201388,2,0
76289,5,0
145374,2,1
158579,5,1
183135,3,0
17588,2,2
16630,2,1
37284,4,0
59156,3,0
162798,3,1
76219,4,1
25625,3,2
145752,7,0
1669,5,0
57365,2,1
96018,4,0
184679,2,1
144927,2,0
70682,2,0
179890,2,0
29112,7,1
48990,3,0
65218,4,1
119931,5,1
15930,2,0
5896,2,0
10380,2,0
10878,4,0
72031,7,0
97913,3,0
142920,2,1
94402,3,2
125620,4,1
78320,3,0
153268,3,2
25791,3,0
143276,5,0
51216,7,0
23514,6,0
206510,2,1
16727,7,0
23175,5,1
92795,2,0
190528,4,1
196789,2,1
195287,5,0
135209,3,1
110980,5,0
119861,2,0
97949,2,0
165751,4,0
869,2,0
126215,2,0
158999,4,0
90762,2,0
85344,4,1
2540,7,0
175880,2,0
90192,3,0
50682,3,0
110858,4,0
85184,7,0
195380,2,0
186940,4,0
192976,3,0
47652,3,1
1849,2,0
140344,2,0
121041,4,0
151720,4,0
84288,7,0
118204,3,0
55020,2,0
127376,3,1
2768,4,0
139638,4,1
4186,2,1
197764,3,0
91005,3,1
202060,2,0
10708,3,0
41021,2,1
54441,3,0
180308,3,0
163662,3,1
1891,3,0
194886,2,1
142587,2,1
192896,2,0
82399,3,0
16658,2,1
55896,5,0
74384,2,1
182037,4,0
129434,2,0
93000,2,0
150566,2,0
95317,4,0
211156,3,1
173199,2,0
155189,3,0
167629,2,1
87929,4,0
2053,4,0
102514,4,1
187642,2,1
172159,3,1
163474,3,1
56058,4,1
193570,5,0
183325,2,0
9718,7,0
3459,3,0
10729,3,2
159444,2,0
118485,2,0
121882,6,0
34600,4,1
139717,7,0
192806,3,1
129106,5,0
63532,5,0
80164,7,2
170735,6,0
13806,5,0
77954,5,1
203891,3,0
113800,3,1
38460,2,1
166038,2,0
143479,6,0
208649,3,0
138221,2,0
131090,5,0
127969,5,0
455,3,1
170107,2,0
65119,4,0
71214,4,0
105201,2,0
115479,4,0
195031,4,0
81286,7,0
67508,5,1
33108,2,1
59966,3,0
176986,3,1
52944,7,0
139207,3,1
182315,4,1
6061,2,1
118445,6,0
184315,7,0
136677,4,0
131906,7,0
65195,1,0
203698,7,0
72478,7,0
3120,7,0
77059,2,0
187896,3,0
192480,3,0
7094,2,1
86675,3,0
31805,2,0
106311,2,0
74885,7,1
168538,5,0
92213,5,0
203683,4,0
115025,2,0
54220,3,1
122595,7,1
108984,5,1
157633,2,0
182204,3,0
49551,3,0
115786,2,1
198249,3,0
165551,2,1
21641,5,0
96047,4,1
93294,3,0
200957,2,1
55993,3,0
99403,1,1
122164,2,0
61165,3,0
70059,3,2
6281,3,1
172477,2,1
53801,2,1
178144,2,0
42767,3,0
28304,2,0
4311,6,0
85844,4,1
99825,2,0
160143,4,0
66080,2,0
132175,2,1
182157,3,2
209388,2,1
57764,2,0
117212,2,1
209178,1,0
84451,7,0
98575,3,0
178260,5,1
125128,2,0
80440,3,0
99817,4,0
191979,2,0
197939,3,2
150159,4,1
155854,3,0
203640,3,0
24528,3,0
32039,3,1
147536,3,2
37304,3,0
162920,2,0
30379,7,0
21206,2,0
197708,6,1
185332,3,1
207590,2,1
205778,4,0
123208,3,1
48581,2,0
149266,1,1
56034,1,0
1367,3,1
64718,2,1
168889,2,0
42605,3,0
61489,3,0
72410,3,1
89173,3,0
125062,1,1
83789,7,0
65549,5,0
142484,2,0
155681,5,0
44102,3,1
26749,1,0
103776,4,1
110666,2,1
97334,7,0
86545,5,0
155520,2,0
138123,2,0
111089,4,0
108740,4,0
41484,1,0
185079,4,2
202613,4,0
121671,4,1
67840,3,1
93400,2,1
71007,2,0
31216,2,0
208676,2,0
119339,2,0
93041,2,0
86440,3,0
114899,1,0
143158,1,0
53121,2,0
77225,5,1
87717,5,0
47323,2,0
88799,5,0
155392,2,1
184134,2,0
47341,2,0
96696,3,1
93900,3,0
204006,2,0
39833,5,0
59453,3,0
116729,3,0
31175,7,1
109341,2,0
143022,7,0
176923,2,1
122392,5,0
205952,5,0
60173,3,2
51486,3,1
8698,2,0
13921,2,0
138608,3,0
111553,5,1
53620,2,0
89222,2,0
5515,1,2
177856,3,0
126224,5,0
3262,7,1
63034,4,1
65241,1,0
37971,2,0
166484,3,1
121883,4,0
79043,4,0
44343,5,0
205367,3,0
49014,4,0
3093,4,1
146844,2,1
72911,2,1
47627,2,0
43198,5,0
139431,3,2
25658,3,0
87865,5,1
138243,2,1
24415,2,0
145309,4,1
169957,2,0
169886,5,0
95936,4,0
203112,2,2
78334,1,0
62946,3,0
101539,7,0
156552,2,0
154507,4,0
53066,3,0
152452,7,0
55844,7,0
166226,3,0
182159,2,0
78875,5,0
66154,2,1
61893,7,1
36592,5,0
144223,3,0
200706,2,0
32997,2,1
44053,2,0
52720,3,0
153809,3,0
30283,4,0
97569,4,1
105762,4,0
151359,3,1
188861,3,0
15179,3,0
53323,2,0
184098,2,1
137933,3,1
35812,4,0
54153,7,0
186047,7,0
139013,4,0
133547,3,1
4854,3,1
33509,2,2
71447,3,1
35186,7,1
35247,4,1
156125,7,0
139845,4,1
140474,4,2
182120,3,0
19578,3,0
63230,3,0
65819,2,0
137757,7,0
171386,2,0
35018,5,0
211945,3,2
91234,2,0
165131,5,2
20690,2,0
17878,3,0
198604,2,0
177899,3,1
83459,2,0
198965,7,0
171657,3,1
182079,2,0
205159,7,0
116015,3,0
178216,2,1
117008,5,0
200498,3,1
98915,2,1
205447,2,0
68838,4,0
175969,3,0
184836,6,0
174206,2,0
53112,3,0
75298,3,0
135251,2,0
154128,5,0
40575,3,0
103139,1,0
50724,3,0
31549,1,0
14858,2,0
63269,3,0
200731,1,0
71983,3,1
157988,3,0
158204,6,0
39155,4,2
174439,2,0
50858,3,0
176026,4,1
16634,4,1
89847,4,0
43878,2,0
58182,3,0
93484,4,0
170051,2,0
11213,7,0
158615,3,1
165973,2,0
76751,5,1
105403,3,0
178490,2,1
136366,3,0
153457,2,1
107761,3,0
95469,2,0
117399,3,1
88298,3,1
143752,3,0
177893,4,0
64671,2,0
161105,5,0
161911,2,0
31850,3,0
57673,7,1
57338,2,0
122210,3,0
80443,2,0
89828,2,1
36124,2,0
78162,2,0
204045,3,0
58717,3,1
64456,2,0
197711,2,1
19796,2,0
127890,7,1
144016,2,0
16507,4,1
79230,2,0
183213,3,0
182510,2,0
139167,3,0
127210,2,1
23509,4,0
165787,7,0
104786,4,1
162526,3,1
110649,3,0
79683,7,0
14984,3,1
59330,3,1
67093,3,0
131427,2,0
3038,2,0
77343,2,1
207574,7,0
55852,5,0
206253,3,0
161893,2,0
98050,2,1
24182,3,0
85758,3,2
79655,5,0
193652,3,0
2456,2,0
32371,4,2
63273,2,0
81287,4,0
203341,3,1
146336,2,0
90193,2,0
91766,2,1
11239,3,0
39438,3,2
82266,6,1
154575,1,0
71605,7,0
69640,4,0
14383,3,0
156687,2,0
182859,3,1
19409,4,0
159453,2,0
124414,7,0
204712,7,0
153753,3,0
70721,3,0
154448,3,0
28196,2,0
8277,6,0
160482,4,1
117031,2,1
35485,2,1
154045,4,0
149580,2,0
25959,5,1
21306,2,0
26847,5,0
190061,4,0
195645,7,0
188501,3,0
152946,2,0
32511,3,0
43548,2,1
74950,2,1
114354,2,0
195316,2,0
174759,2,0
175023,3,0
116105,2,0
63158,7,0
160281,3,0
1773,4,0
82593,3,2
158717,7,0
185799,7,1
30478,2,1
161470,3,0
201958,3,0
152426,2,0
122041,2,0
136921,2,0
148934,2,0
96694,5,0
79704,3,1
56381,2,0
201405,3,0
193308,4,0
125443,2,0
201833,3,1
115558,1,1
87774,7,0
184902,3,0
154924,7,0
122385,3,1
51538,4,0
94825,2,1
209007,5,1
209457,3,2
132118,2,1
186775,2,0
27853,2,1
136237,2,1
14846,5,0
51111,3,0
102740,2,0
106866,2,0
102333,2,1
162566,4,0
142025,2,1
183853,2,1
126752,4,1
187820,4,0
25399,2,0
61954,2,0
87579,7,0
90061,7,0
105113,4,0
141152,2,0
70555,3,0
67445,4,1
131530,3,1
17728,3,1
67319,5,0
57368,3,0
184032,4,0
60054,7,1
36460,3,1
209432,2,0
5288,2,0
24441,3,0
80178,3,0
18316,3,0
153838,3,2
100429,1,1
102145,5,1
19301,3,1
1441,3,0
157774,1,0
70705,4,0
33308,2,1
124828,3,0
91420,3,1
151020,3,0
85747,2,0
81218,3,0
125139,2,0
128290,5,0
175073,3,0
101449,5,0
137669,2,1
169414,2,0
84301,2,1
4342,1,0
24321,2,0
97371,5,0
96736,2,2
92040,7,0
184374,2,1
54756,3,0
200021,5,0
139174,3,0
31343,2,0
164795,6,0
169872,3,0
92847,4,1
107852,6,0
74405,5,1
3558,2,0
193797,7,0
119936,7,0
46427,7,0
78673,1,0
12858,3,1
66099,6,0
113032,1,0
181613,2,1
104289,7,0
122025,3,1
149223,2,1
19758,5,0
52000,2,0
84409,2,0
24754,6,0
36142,3,0
56275,2,1
104951,2,0
184289,3,1
27086,2,2
152789,3,0
204061,4,0
62101,2,1
61008,2,0
201561,4,1
6020,3,0
206388,2,0
24930,4,1
118304,6,0
44378,1,0
182928,2,0
103827,2,0
159699,3,0
122222,5,0
90921,2,2
195310,3,1
46709,2,0
198488,4,0
109674,5,1
159169,3,0
152374,2,0
145036,7,1
46376,4,1
151861,3,2
29084,4,0
25077,2,1
122860,3,1
196071,3,0
205132,7,0
79084,3,0
52744,3,1
130851,5,0
164296,4,1
88117,2,1
146442,4,0
89165,7,1
7191,4,0
99510,7,2
34364,2,0
33184,2,2
24191,7,1
108832,3,1
125022,2,0
69951,2,1
184662,7,0
138920,5,0
35481,3,1
80555,4,0
170826,3,0
206977,2,0
11113,3,1
14742,2,0
24249,5,0
59252,2,0
159074,5,0
95997,3,0
159661,2,2
68920,2,0
198027,1,0
64942,5,0
137842,3,1
97425,4,0
152434,3,0
155121,1,0
179640,3,0
187627,2,0
187326,5,0
128964,5,0
155388,5,0
170825,4,1
184724,2,0
86877,5,0
168235,3,0
15946,4,1
30167,2,1
99287,2,1
133763,5,0
147840,2,1
185839,7,0
20683,2,0
10328,5,0
109884,3,1
175345,3,0
44458,2,0
131373,6,1
16560,5,0
199213,3,1
88088,3,1
95325,2,1
107482,4,0
191025,2,0
34,2,0
106533,7,0
176669,1,2
192715,2,1
95068,4,1
131671,3,1
153762,3,1
9523,2,1
90770,4,0
16059,5,1
128530,3,1
56019,7,1
181056,2,0
138235,1,1
96703,2,1
163636,3,1
202862,4,0
110650,2,1
102880,3,0
54524,5,1
1633,2,0
29975,5,0
194420,5,1
28450,3,1
184384,4,1
73149,4,1
135206,2,1
7901,3,2
175212,2,2
174965,2,0
124649,2,0
12752,4,0
101114,2,1
40739,4,0
20753,6,0
4459,3,0
23929,3,0
194602,2,0
95386,2,0
126959,5,0
7024,3,0
118974,7,0
50996,3,0
97931,2,0
69347,2,0
193315,2,0
142156,2,1
149553,7,0
115668,3,0
145679,2,1
88332,3,2
149031,1,1
192842,3,1
8236,4,1
28311,2,0
67034,2,1
124615,7,1
63289,2,2
4582,2,0
60891,3,2
68879,2,0
195686,2,1
6304,2,1
143592,2,1
174870,2,1
88764,2,1
27048,2,1
16838,2,0
116975,2,0
64013,3,1
120761,3,1
19794,2,0
11977,2,0
9275,4,0
99515,3,0
74526,3,2
207253,3,0
77317,2,1
195998,2,1
40095,3,0
140730,2,0
129615,1,0
119135,1,0
166210,3,0
118557,4,0
134764,4,2
155339,3,2
46793,1,1
164141,3,1
136659,2,0
117795,4,0
50671,3,1
23866,5,0
163706,2,1
148717,3,1
19,4,1
142973,2,1
202037,5,0
38788,1,0
117528,3,1
116370,2,1
14883,6,0
103535,2,0
38375,4,1
87104,7,0
197964,2,1
23318,2,0
77774,2,0
102263,2,0
105842,4,0
171694,3,1
90862,2,0
191428,2,0
91637,4,1
42324,7,1
114261,2,0
211121,2,1
3781,3,0
138254,3,0
98380,5,0
37014,5,1
24586,7,0
62471,2,0
210155,5,0
873,2,0
144003,3,0
97345,3,1
135234,7,0
93421,2,0
69031,2,0
193891,3,0
84454,7,0
209057,1,1
134048,3,0
95841,7,0
111898,2,0
121001,4,0
169047,5,0
197621,4,0
35138,6,0
43018,3,1
10155,4,0
196200,5,0
136087,2,0
40449,2,0
35678,3,1
113705,4,0
54874,7,0
142143,3,0
48113,4,1
206950,7,0
192355,4,0
36529,7,1
81536,2,0
135385,4,0
183798,3,0
203528,3,0
163493,4,0
84896,4,2
134267,3,0
164168,4,1
97243,7,0
197210,3,1
55765,3,0
50989,4,0
89367,7,1
194627,3,2
163251,3,1
146334,2,0
154914,2,0
115020,7,0
104703,1,1
66237,4,0
54917,3,2
92212,3,0
100265,3,0
141445,2,1
10138,2,0
68680,2,0
96635,4,0
105267,3,1
137877,2,0
139100,3,0
69355,2,0
78745,5,0
85331,4,0
47524,2,1
32243,3,0
20190,3,1
42741,2,0
196534,7,0
8896,4,0
108895,3,0
206015,3,0
150747,7,0
193006,6,0
181709,7,0
67751,2,1
172851,5,0
5899,2,1
73904,3,1
2587,2,0
168507,3,1
57890,3,0
154428,2,1
138902,1,1
181013,7,0
69072,4,1
54856,4,0
157975,3,1
151090,3,1
16222,3,1
184935,6,0
7659,4,1
86450,1,1
208541,7,0
53917,7,0
121347,3,0
102399,7,0
63543,2,0
126399,7,0
8980,2,0
200418,3,0
128215,1,0
158546,2,1
826,4,1
146803,2,1
177498,2,1
43185,2,2
62079,2,0
94617,7,1
26762,3,0
2504,5,0
59021,1,1
92836,2,0
165175,2,0
94157,2,0
138353,3,0
21203,6,1
179477,2,0
68912,3,1
161910,2,1
120394,5,0
155575,3,1
160414,3,0
22283,3,0
56526,3,0
211074,7,0
168356,2,2
97773,7,1
150447,5,0
127638,2,0
107421,4,1
56986,2,0
71826,7,0
64099,7,0
185115,3,1
29330,2,0
133188,2,0
11392,5,0
30185,7,0
143998,4,0
206541,2,0
167154,2,1
98761,5,1
178263,2,0
172983,2,1
40394,3,1
32682,2,1
15165,1,0
83839,4,1
106242,3,1
32595,3,0
164851,3,1
184699,3,0
117737,3,1
77581,5,1
69184,3,0
52755,3,0
206378,4,1
80989,5,0
27622,2,0
165790,3,0
142701,3,1
193848,2,2
5941,3,0
43382,3,0
102815,2,0
90679,3,0
96503,2,1
159166,4,0
56574,1,0
129845,4,0
181703,4,0
199149,3,0
10921,7,0
30162,2,0
167786,2,0
4563,7,1
40614,2,0
117195,3,0
51970,2,0
142493,2,0
96481,3,0
93830,3,1
131683,2,0
19459,2,0
109921,3,0
179754,2,1
7973,3,0
47928,3,0
144367,2,1
28574,7,0
59238,3,0
152870,5,0
124011,3,1
16859,2,0
79816,3,0
189041,3,0
47542,5,0
57892,3,0
127030,2,2
190394,4,0
91764,6,1
187411,3,0
150124,2,1
56029,4,0
160036,6,0
128735,3,0
81064,3,0
663,7,0
127056,2,2
86625,4,0
43659,1,1
178640,2,0
204418,2,0
177558,2,0
151750,2,0
23001,2,0
55736,4,1
9011,2,0
107630,3,1
52151,7,0
71908,4,1
8687,7,0
172447,4,1
69528,3,1
77351,3,0
203912,2,0
74741,3,1
54788,7,0
101415,1,1
156429,4,0
167822,2,0
24639,3,1
19966,3,1
182571,3,1
199583,6,0
6274,4,2
83947,4,1
29434,3,0
81048,2,1
209837,3,2
37300,2,0
80131,2,2
136589,3,0
71025,5,0
141820,2,0
175779,2,0
91280,7,0
177552,3,0
186191,3,0
153677,3,1
206403,2,0
135941,2,0
38852,7,2
108022,4,0
191258,6,0
64705,3,0
15025,2,1
64646,2,0
42344,7,0
102784,3,0
84410,3,2
190673,4,1
21283,4,0
43795,4,0
196566,2,0
91789,2,0
9476,5,0
33244,3,0
96499,7,1
173005,2,0
189391,2,0
171183,7,0
86387,3,1
115102,4,1
156054,2,0
115643,2,1
131191,4,1
44550,7,0
1393,2,1
76127,2,0
103074,4,2
10446,2,0
206678,7,0
176208,5,1
14948,2,1
186242,2,1
119408,3,0
91557,3,1
7660,2,1
204769,3,1
40353,3,0
200607,5,1
112568,3,0
90188,2,0
14197,2,1
184219,2,0
140863,4,0
58313,2,0
200985,4,1
101528,2,0
199995,2,0
24988,2,0
10550,5,0
164620,3,0
200309,2,0
170021,3,1
112593,7,0
205001,2,0
195183,3,1
61026,6,0
129165,3,0
156047,2,2
205542,2,0
195338,2,0
43270,5,1
51409,7,0
166890,2,0
119212,2,0
39887,2,0
184511,5,0
131655,5,0
30482,2,0
78098,5,0
82349,3,0
63066,2,0
157795,5,1
184798,7,1
30792,2,0
135100,4,1
22001,2,1
206707,3,0
206048,2,0
26502,2,1
35187,3,0
80928,3,0
120254,4,0
95322,2,0
134418,3,1
194972,3,1
29302,2,0
4153,2,2
971,4,0
156141,3,0
171352,2,1
87798,1,1
207284,3,1
31284,3,0
57724,1,0
195759,2,1
51134,2,0
922,7,0
211664,7,0
16922,2,0
41123,2,0
31994,2,0
76540,2,0
33444,2,0
92357,3,0
37634,2,0
177765,2,0
184176,2,0
65432,1,0
185375,5,0
4910,2,0
187819,2,0
159869,2,1
127409,2,1
87806,3,1
94442,3,1
45648,4,1
50862,2,0
136530,4,0
33092,5,0
189994,3,0
140358,3,0
50963,4,0
20767,3,1
48995,1,0
104322,3,1
4108,1,0
83602,3,0
126295,7,0
193409,2,0
191116,3,0
78052,3,1
10132,2,1
204370,5,0
75915,1,1
138932,3,0
150014,3,0
190762,4,0
75265,2,0
50357,3,0
29997,5,0
180709,3,0
186859,2,1
7268,7,0
104529,3,1
91237,3,1
198942,2,0
102834,7,0
25427,2,0
97147,2,1
15466,2,1
63499,5,0
211871,3,0
172903,2,0
156818,7,0
6252,2,1
81905,3,0
207981,2,2
20865,2,0
111910,4,0
99004,2,0
118106,2,0
73696,3,2
120937,6,2
189941,6,0
197605,5,0
97486,7,1
88395,4,0
182592,7,0
109821,2,0
78764,3,0
184742,4,0
194208,5,0
56333,3,1
136370,3,0
49403,3,0
83315,3,0
153801,5,0
78450,7,0
167363,2,1
47517,5,0
53082,4,0
193857,1,0
176788,2,0
155034,3,2
67909,2,1
33778,3,1
38184,2,0
174473,2,1
203608,2,1
205445,2,0
159842,2,0
52235,2,2
199179,5,1
28969,7,0
162447,2,0
2924,2,1
115955,3,0
146795,3,0
68771,4,0
195753,3,0
144181,3,1
156346,3,1
146260,3,0
92324,7,2
123412,7,0
154216,2,0
174887,5,0
183330,3,1
72270,3,0
33585,2,0
202383,7,0
141539,3,0
42219,3,1
47653,3,1
148336,4,0
43411,1,0
197650,4,0
197495,2,0
158502,2,0
168025,4,0
75244,2,1
136084,5,0
98773,3,2
79428,7,1
188628,3,0
179598,3,0
1098,3,0
121270,2,1
71827,3,1
146617,7,0
187856,3,0
179217,5,0
32529,2,1
128286,2,1
170024,5,0
152989,5,0
56671,2,0
23048,5,1
145513,2,0
112877,2,1
58550,5,1
92434,2,0
172369,2,1
3796,2,0
18611,3,1
47727,2,0
122291,7,2
167677,7,2
174803,4,2
208881,3,1
155825,3,2
16088,3,0
185406,3,0
12553,2,1
57407,4,0
70062,2,1
9762,1,1
37082,2,0
151804,3,0
572,7,0
202173,2,0
91011,3,1
122288,3,0
75334,2,0
